#1
double Inf_Ss(1345,5)  # t steady dry rain strm
-2.0000000000 -1 0 1 2
6.3437500000 69.5 41.86 41.86 41.86
6.3541666667 69.5 42.42 42.42 42.42
6.3645833333 69.5 43.95 43.95 43.95
6.3750000000 69.5 48.77 48.77 48.77
6.3854166667 69.5 59.89 59.89 59.89
6.3958333333 69.5 71.46 71.46 71.46
6.4062500000 69.5 80.01 80.01 80.01
6.4166666667 69.5 94.9 94.9 94.9
6.4270833333 69.5 105.78 105.78 105.78
6.4375000000 69.5 115.21 115.21 115.21
6.4479166667 69.5 120.01 120.01 120.01
6.4583333333 69.5 118.97 118.97 118.97
6.4687500000 69.5 112.11 112.11 112.11
6.4791666667 69.5 102.46 102.46 102.46
6.4895833333 69.5 94.81 94.81 94.81
6.5000000000 69.5 88.38 88.38 88.38
6.5104166667 69.5 81.29 81.29 81.29
6.5208333333 69.5 75.77 75.77 75.77
6.5312500000 69.5 70.37 70.37 70.37
6.5416666667 69.5 68.28 68.28 68.28
6.5520833333 69.5 67.03 67.03 67.03
6.5625000000 69.5 66.77 66.77 66.77
6.5729166667 69.5 67.08 67.08 67.08
6.5833333333 69.5 68.09 68.09 68.09
6.5937500000 69.5 68.72 68.72 68.72
6.6041666667 69.5 68.31 68.31 68.31
6.6145833333 69.5 65.17 65.17 65.17
6.6250000000 69.5 61.65 61.65 61.65
6.6354166667 69.5 59.76 59.76 59.76
6.6458333333 69.5 58.95 58.95 58.95
6.6562500000 69.5 59.39 59.39 59.39
6.6666666667 69.5 60.21 60.21 60.21
6.6770833333 69.5 62.43 62.43 62.43
6.6875000000 69.5 65.87 65.87 65.87
6.6979166667 69.5 65.62 65.62 65.62
6.7083333333 69.5 64 64 64
6.7187500000 69.5 59.54 59.54 59.54
6.7291666667 69.5 58.34 58.34 58.34
6.7395833333 69.5 57.34 57.34 57.34
6.7500000000 69.5 58.69 58.69 58.69
6.7604166667 69.5 60.47 60.47 60.47
6.7708333333 69.5 63.25 63.25 63.25
6.7812500000 69.5 62.37 62.37 62.37
6.7916666667 69.5 62.22 62.22 62.22
6.8020833333 69.5 62.01 62.01 62.01
6.8125000000 69.5 66.41 66.41 66.41
6.8229166667 69.5 67.19 67.19 67.19
6.8333333333 69.5 68.47 68.47 68.47
6.8437500000 69.5 71.89 71.89 71.89
6.8541666667 69.5 75.64 75.64 75.64
6.8645833333 69.5 77.44 77.44 77.44
6.8750000000 69.5 80.08 80.08 80.08
6.8854166667 69.5 82.6 82.6 82.6
6.8958333333 69.5 83.84 83.84 83.84
6.9062500000 69.5 84.22 84.22 84.22
6.9166666667 69.5 83.38 83.38 83.38
6.9270833333 69.5 82 82 82
6.9375000000 69.5 80.14 80.14 80.14
6.9479166667 69.5 77.75 77.75 77.75
6.9583333333 69.5 75.62 75.62 75.62
6.9687500000 69.5 71.87 71.87 71.87
6.9791666667 69.5 69.46 69.46 69.46
6.9895833333 69.5 67.5 67.5 67.5
7.0000000000 69.5 63.63 63.63 63.63
7.0104166667 69.5 61.67 61.67 61.67
7.0208333333 69.5 61.72 61.72 61.72
7.0312500000 69.5 62.16 62.16 62.16
7.0416666667 69.5 64.58 64.58 64.58
7.0520833333 69.5 67.85 67.85 67.85
7.0625000000 69.5 72.14 72.14 72.14
7.0729166667 69.5 72.47 72.47 72.47
7.0833333333 69.5 69.76 69.76 69.76
7.0937500000 69.5 67.5 67.5 67.5
7.1041666667 69.5 62.84 62.84 62.84
7.1145833333 69.5 62.47 62.47 62.47
7.1250000000 69.5 53.74 53.74 53.74
7.1354166667 69.5 54.45 54.45 54.45
7.1458333333 69.5 50.07 50.07 50.07
7.1562500000 69.5 46.35 46.35 46.35
7.1666666667 69.5 44.36 44.36 44.36
7.1770833333 69.5 42.58 42.58 42.58
7.1875000000 69.5 40 40 40
7.1979166667 69.5 40.39 40.39 40.39
7.2083333333 69.5 40.78 40.78 40.78
7.2187500000 69.5 40.47 40.47 40.47
7.2291666667 69.5 40.84 40.84 40.84
7.2395833333 69.5 40.47 40.47 40.47
7.2500000000 69.5 40.51 40.51 40.51
7.2604166667 69.5 40.52 40.52 40.52
7.2708333333 69.5 40.31 40.31 40.31
7.2812500000 69.5 40.12 40.12 40.12
7.2916666667 69.5 40.05 40.05 40.05
7.3020833333 69.5 40.34 40.34 40.34
7.3125000000 69.5 40.58 40.58 40.58
7.3229166667 69.5 40.89 40.89 40.89
7.3333333333 69.5 41.17 41.17 41.17
7.3437500000 69.5 41.86 41.86 41.86
7.3541666667 69.5 42.42 42.42 42.42
7.3645833333 69.5 43.95 43.95 43.95
7.3750000000 69.5 48.77 48.77 48.77
7.3854166667 69.5 59.89 59.89 59.89
7.3958333333 69.5 71.46 71.46 71.46
7.4062500000 69.5 80.01 80.01 80.01
7.4166666667 69.5 94.9 94.9 94.9
7.4270833333 69.5 105.78 105.78 105.78
7.4375000000 69.5 115.21 115.21 115.21
7.4479166667 69.5 120.01 120.01 120.01
7.4583333333 69.5 118.97 118.97 118.97
7.4687500000 69.5 112.11 112.11 112.11
7.4791666667 69.5 102.46 102.46 102.46
7.4895833333 69.5 94.81 94.81 94.81
7.5000000000 69.5 88.38 88.38 88.38
7.5104166667 69.5 81.29 81.29 81.29
7.5208333333 69.5 75.77 75.77 75.77
7.5312500000 69.5 70.37 70.37 70.37
7.5416666667 69.5 68.28 68.28 68.28
7.5520833333 69.5 67.03 67.03 67.03
7.5625000000 69.5 66.77 66.77 66.77
7.5729166667 69.5 67.08 67.08 67.08
7.5833333333 69.5 68.09 68.09 68.09
7.5937500000 69.5 68.72 68.72 68.72
7.6041666667 69.5 68.31 68.31 68.31
7.6145833333 69.5 65.17 65.17 65.17
7.6250000000 69.5 61.65 61.65 61.65
7.6354166667 69.5 59.76 59.76 59.76
7.6458333333 69.5 58.95 58.95 58.95
7.6562500000 69.5 59.39 59.39 59.39
7.6666666667 69.5 60.21 60.21 60.21
7.6770833333 69.5 62.43 62.43 62.43
7.6875000000 69.5 65.87 65.87 65.87
7.6979166667 69.5 65.62 65.62 65.62
7.7083333333 69.5 64 64 64
7.7187500000 69.5 59.54 59.54 59.54
7.7291666667 69.5 58.34 58.34 58.34
7.7395833333 69.5 57.34 57.34 57.34
7.7500000000 69.5 58.69 58.69 58.69
7.7604166667 69.5 60.47 60.47 60.47
7.7708333333 69.5 63.25 63.25 63.25
7.7812500000 69.5 62.37 62.37 62.37
7.7916666667 69.5 62.22 62.22 62.22
7.8020833333 69.5 62.01 62.01 62.01
7.8125000000 69.5 66.41 66.41 66.41
7.8229166667 69.5 67.19 67.19 67.19
7.8333333333 69.5 68.47 68.47 68.47
7.8437500000 69.5 71.89 71.89 71.89
7.8541666667 69.5 75.64 75.64 75.64
7.8645833333 69.5 77.44 77.44 77.44
7.8750000000 69.5 80.08 80.08 80.08
7.8854166667 69.5 82.6 82.6 82.6
7.8958333333 69.5 83.84 83.84 83.84
7.9062500000 69.5 84.22 84.22 84.22
7.9166666667 69.5 83.38 83.38 83.38
7.9270833333 69.5 82 82 82
7.9375000000 69.5 80.14 80.14 80.14
7.9479166667 69.5 77.75 77.75 77.75
7.9583333333 69.5 75.62 75.62 75.62
7.9687500000 69.5 71.87 71.87 71.87
7.9791666667 69.5 69.46 69.46 69.46
7.9895833333 69.5 67.5 67.5 67.5
8.0000000000 69.5 63.63 63.63 63.63
8.0104166667 69.5 61.67 61.67 61.67
8.0208333333 69.5 61.72 61.72 61.72
8.0312500000 69.5 62.16 62.16 62.16
8.0416666667 69.5 64.58 64.58 64.58
8.0520833333 69.5 67.85 67.85 67.85
8.0625000000 69.5 72.14 72.14 72.14
8.0729166667 69.5 72.47 72.47 72.47
8.0833333333 69.5 69.76 69.76 69.76
8.0937500000 69.5 67.5 67.5 67.5
8.1041666667 69.5 62.84 62.84 62.84
8.1145833333 69.5 62.24 62.24 62.24
8.1250000000 69.5 53.74 53.74 53.74
8.1354166667 69.5 54.45 54.45 54.45
8.1458333333 69.5 50.07 50.07 50.07
8.1562500000 69.5 46.35 46.35 46.35
8.1666666667 69.5 44.36 44.36 44.36
8.1770833333 69.5 42.58 42.58 42.58
8.1875000000 69.5 40 40 40
8.1979166667 69.5 40.39 40.39 40.39
8.2083333333 69.5 40.78 40.78 40.78
8.2187500000 69.5 40.47 40.47 40.47
8.2291666667 69.5 40.84 40.84 40.84
8.2395833333 69.5 40.47 40.47 40.47
8.2500000000 69.5 40.51 40.51 40.51
8.2604166667 69.5 40.52 40.52 40.52
8.2708333333 69.5 40.31 40.31 40.31
8.2812500000 69.5 40.12 40.12 40.12
8.2916666667 69.5 40.05 40.05 40.05
8.3020833333 69.5 40.34 40.34 40.34
8.3125000000 69.5 40.58 40.58 40.58
8.3229166667 69.5 40.89 40.89 40.89
8.3333333333 69.5 41.17 41.17 41.17
8.3437500000 69.5 41.86 41.86 41.86
8.3541666667 69.5 42.42 42.42 42.42
8.3645833333 69.5 43.95 43.95 43.95
8.3750000000 69.5 48.77 29.47 48.77
8.3854166667 69.5 59.89 32.76 59.89
8.3958333333 69.5 71.46 45.64 71.46
8.4062500000 69.5 80.01 43.38 80.01
8.4166666667 69.5 94.9 52.49 94.9
8.4270833333 69.5 105.78 61 105.78
8.4375000000 69.5 115.21 68.66 115.21
8.4479166667 69.5 120.01 73.74 120.01
8.4583333333 69.5 118.97 73.32 118.97
8.4687500000 69.5 112.11 68.92 112.11
8.4791666667 69.5 102.46 62.99 102.46
8.4895833333 69.5 94.81 58.15 94.81
8.5000000000 69.5 88.38 53.67 88.38
8.5104166667 69.5 81.29 46.73 81.29
8.5208333333 69.5 75.77 42.72 75.77
8.5312500000 69.5 70.37 39.22 70.37
8.5416666667 69.5 68.28 37.78 68.28
8.5520833333 69.5 67.03 36.87 67.03
8.5625000000 69.5 66.77 35.54 66.77
8.5729166667 69.5 67.08 37.23 67.08
8.5833333333 69.5 68.09 37.22 68.09
8.5937500000 69.5 68.72 36.99 68.72
8.6041666667 69.5 68.31 35.97 68.31
8.6145833333 69.5 65.17 34.04 65.17
8.6250000000 69.5 61.65 32.19 61.65
8.6354166667 69.5 59.76 30.78 59.76
8.6458333333 69.5 58.95 30.52 58.95
8.6562500000 69.5 59.39 30.29 59.39
8.6666666667 69.5 60.21 30.45 60.21
8.6770833333 69.5 62.43 31.24 62.43
8.6875000000 69.5 65.87 32.37 65.87
8.6979166667 69.5 65.62 31.91 65.62
8.7083333333 69.5 64 30.76 64
8.7187500000 69.5 59.54 28.47 59.54
8.7291666667 69.5 58.34 27.81 58.34
8.7395833333 69.5 57.34 28.01 57.34
8.7500000000 69.5 58.69 31.07 58.69
8.7604166667 69.5 60.47 31.4 60.47
8.7708333333 69.5 63.25 33.29 63.25
8.7812500000 69.5 62.37 32.07 62.37
8.7916666667 69.5 62.22 30.99 62.22
8.8020833333 69.5 62.01 28.9 62.01
8.8125000000 69.5 66.41 31.76 43.35
8.8229166667 69.5 67.19 35.21 38.21
8.8333333333 69.5 68.47 36.89 32.42
8.8437500000 69.5 71.89 38.66 27.88
8.8541666667 69.5 75.64 42.06 31.58
8.8645833333 69.5 77.44 40.16 27.8
8.8750000000 69.5 80.08 39.35 25.79
8.8854166667 69.5 82.6 42.5 29.17
8.8958333333 69.5 83.84 47.85 43.64
8.9062500000 69.5 84.22 46.13 48.39
8.9166666667 69.5 83.38 45.39 59.83
8.9270833333 69.5 82 45.01 82
8.9375000000 69.5 80.14 41.55 80.14
8.9479166667 69.5 77.75 44.65 77.75
8.9583333333 69.5 75.62 42.52 75.62
8.9687500000 69.5 71.87 39.77 71.87
8.9791666667 69.5 69.46 37.95 69.46
8.9895833333 69.5 67.5 36.33 67.5
9.0000000000 69.5 63.63 32.61 63.63
9.0104166667 69.5 61.67 31.6 61.67
9.0208333333 69.5 61.72 30.16 61.72
9.0312500000 69.5 62.16 30.16 62.16
9.0416666667 69.5 64.58 31.04 64.58
9.0520833333 69.5 67.85 32.03 67.85
9.0625000000 69.5 72.14 33.61 72.14
9.0729166667 69.5 72.47 33.15 72.47
9.0833333333 69.5 69.76 31.13 69.76
9.0937500000 69.5 67.5 30.21 67.5
9.1041666667 69.5 62.84 27.89 62.84
9.1145833333 69.5 62.24 26.15 62.24
9.1250000000 69.5 53.74 21.58 53.74
9.1354166667 69.5 54.45 21.11 54.45
9.1458333333 69.5 50.07 18.83 50.07
9.1562500000 69.5 46.35 16.88 46.35
9.1666666667 69.5 44.36 16.71 44.36
9.1770833333 69.5 42.58 15.59 42.58
9.1875000000 69.5 40 14.9 40
9.1979166667 69.5 40.39 15.99 40.39
9.2083333333 69.5 40.78 15.55 40.78
9.2187500000 69.5 40.47 16.14 40.47
9.2291666667 69.5 40.84 16.54 40.84
9.2395833333 69.5 40.47 16.38 40.47
9.2500000000 69.5 40.51 15.49 40.51
9.2604166667 69.5 40.52 15.52 40.52
9.2708333333 69.5 40.31 14.93 40.31
9.2812500000 69.5 40.12 15.05 40.12
9.2916666667 69.5 40.05 14.86 40.05
9.3020833333 69.5 40.34 15.09 40.34
9.3125000000 69.5 40.58 15.47 40.58
9.3229166667 69.5 40.89 15.98 40.89
9.3333333333 69.5 41.17 16.06 41.17
9.3437500000 69.5 41.86 16.18 41.86
9.3541666667 69.5 42.42 17.03 42.42
9.3645833333 69.5 43.95 18.06 43.95
9.3750000000 69.5 48.77 22.58 48.77
9.3854166667 69.5 59.89 27.72 59.89
9.3958333333 69.5 71.46 37.27 71.46
9.4062500000 69.5 80.01 44.77 80.01
9.4166666667 69.5 94.9 52.51 94.9
9.4270833333 69.5 105.78 60.61 105.78
9.4375000000 69.5 115.21 67.72 115.21
9.4479166667 69.5 120.01 72.68 120.01
9.4583333333 69.5 118.97 72.32 118.97
9.4687500000 69.5 112.11 68.15 112.11
9.4791666667 69.5 102.46 62.05 102.46
9.4895833333 69.5 94.81 54.55 94.81
9.5000000000 69.5 88.38 49.8 88.38
9.5104166667 69.5 81.29 45.8 81.29
9.5208333333 69.5 75.77 41.91 75.77
9.5312500000 69.5 70.37 38.87 70.37
9.5416666667 69.5 68.28 35.56 68.28
9.5520833333 69.5 67.03 37.68 67.03
9.5625000000 69.5 66.77 37.13 66.77
9.5729166667 69.5 67.08 36.28 67.08
9.5833333333 69.5 68.09 36.19 68.09
9.5937500000 69.5 68.72 34.36 68.72
9.6041666667 69.5 68.31 32.61 68.31
9.6145833333 69.5 65.17 35.88 65.17
9.6250000000 69.5 61.65 32.54 61.65
9.6354166667 69.5 59.76 30.43 59.76
9.6458333333 69.5 58.95 30.76 58.95
9.6562500000 69.5 59.39 27.95 59.39
9.6666666667 69.5 60.21 27.71 60.21
9.6770833333 69.5 62.43 30.21 62.43
9.6875000000 69.5 65.87 31.83 65.87
9.6979166667 69.5 65.62 32.08 65.62
9.7083333333 69.5 64 30.79 64
9.7187500000 69.5 59.54 28.23 59.54
9.7291666667 69.5 58.34 27.45 58.34
9.7395833333 69.5 57.34 27.23 57.34
9.7500000000 69.5 58.69 27.97 58.69
9.7604166667 69.5 60.47 28.82 60.47
9.7708333333 69.5 63.25 30.13 63.25
9.7812500000 69.5 62.37 32.98 62.37
9.7916666667 69.5 62.22 32.48 62.22
9.8020833333 69.5 62.01 32.05 62.01
9.8125000000 69.5 66.41 34.65 66.41
9.8229166667 69.5 67.19 32.2 67.19
9.8333333333 69.5 68.47 34.32 68.47
9.8437500000 69.5 71.89 38.75 71.89
9.8541666667 69.5 75.64 39.49 75.64
9.8645833333 69.5 77.44 40.67 77.44
9.8750000000 69.5 80.08 41.16 80.08
9.8854166667 69.5 82.6 39.78 82.6
9.8958333333 69.5 83.84 46.86 83.84
9.9062500000 69.5 84.22 45.36 84.22
9.9166666667 69.5 83.38 44.02 83.38
9.9270833333 69.5 82 42.69 82
9.9375000000 69.5 80.14 36.92 80.14
9.9479166667 69.5 77.75 43.17 77.75
9.9583333333 69.5 75.62 40.07 75.62
9.9687500000 69.5 71.87 38.71 71.87
9.9791666667 69.5 69.46 36.17 69.46
9.9895833333 69.5 67.5 33.26 67.5
10.0000000000 69.5 63.63 30.07 63.63
10.0104166667 69.5 61.67 29.35 61.67
10.0208333333 69.5 61.72 29.71 61.72
10.0312500000 69.5 62.16 33.05 62.16
10.0416666667 69.5 64.58 33.35 64.58
10.0520833333 69.5 67.85 35.99 67.85
10.0625000000 69.5 72.14 38.15 72.14
10.0729166667 69.5 72.47 30.88 72.47
10.0833333333 69.5 69.76 29.94 69.76
10.0937500000 69.5 67.5 28.99 67.5
10.1041666667 69.5 62.84 26.41 62.84
10.1145833333 69.5 62.24 25.69 62.24
10.1250000000 69.5 53.74 20.51 53.74
10.1354166667 69.5 54.45 20.78 54.45
10.1458333333 69.5 50.07 18.05 50.07
10.1562500000 69.5 46.35 16.43 46.35
10.1666666667 69.5 44.36 15.22 44.36
10.1770833333 69.5 42.58 14.19 42.58
10.1875000000 69.5 40 14.35 40
10.1979166667 69.5 40.39 13.83 40.39
10.2083333333 69.5 40.78 14.4 40.78
10.2187500000 69.5 40.47 14.51 40.47
10.2291666667 69.5 40.84 15.03 40.84
10.2395833333 69.5 40.47 14.76 40.47
10.2500000000 69.5 40.51 15.2 40.51
10.2604166667 69.5 40.52 15.54 40.52
10.2708333333 69.5 40.31 14.57 40.31
10.2812500000 69.5 40.12 14.54 40.12
10.2916666667 69.5 40.05 15 40.05
10.3020833333 69.5 40.34 15.36 40.34
10.3125000000 69.5 40.58 14.75 40.58
10.3229166667 69.5 40.89 15.03 40.89
10.3333333333 69.5 41.17 15.16 41.17
10.3437500000 69.5 41.86 15.21 41.86
10.3541666667 69.5 42.42 16.48 42.42
10.3645833333 69.5 43.95 16.67 43.95
10.3750000000 69.5 48.77 18.36 48.77
10.3854166667 69.5 59.89 29.98 59.89
10.3958333333 69.5 71.46 56.64 71.46
10.4062500000 69.5 80.01 66.89 80.01
10.4166666667 69.5 94.9 84.56 94.9
10.4270833333 69.5 105.78 105.78 105.78
10.4375000000 69.5 115.21 115.21 115.21
10.4479166667 69.5 120.01 120.01 120.01
10.4583333333 69.5 118.97 118.97 118.97
10.4687500000 69.5 112.11 112.11 112.11
10.4791666667 69.5 102.46 102.46 102.46
10.4895833333 69.5 94.81 94.81 94.81
10.5000000000 69.5 88.38 88.38 88.38
10.5104166667 69.5 81.29 81.29 81.29
10.5208333333 69.5 75.77 75.77 75.77
10.5312500000 69.5 70.37 70.37 70.37
10.5416666667 69.5 68.28 68.28 68.28
10.5520833333 69.5 67.03 67.03 67.03
10.5625000000 69.5 66.77 66.77 66.77
10.5729166667 69.5 67.08 67.08 67.08
10.5833333333 69.5 68.09 68.09 68.09
10.5937500000 69.5 68.72 68.72 68.72
10.6041666667 69.5 68.31 68.31 68.31
10.6145833333 69.5 65.17 65.17 65.17
10.6250000000 69.5 61.65 61.65 61.65
10.6354166667 69.5 59.76 59.76 59.76
10.6458333333 69.5 58.95 58.95 58.95
10.6562500000 69.5 59.39 59.39 59.39
10.6666666667 69.5 60.21 60.21 60.21
10.6770833333 69.5 62.43 62.43 62.43
10.6875000000 69.5 65.87 65.87 65.87
10.6979166667 69.5 65.62 65.62 65.62
10.7083333333 69.5 64 64 64
10.7187500000 69.5 59.54 59.54 59.54
10.7291666667 69.5 58.34 58.34 58.34
10.7395833333 69.5 57.34 57.34 57.34
10.7500000000 69.5 58.69 58.69 58.69
10.7604166667 69.5 60.47 60.47 60.47
10.7708333333 69.5 63.25 63.25 63.25
10.7812500000 69.5 62.37 62.37 62.37
10.7916666667 69.5 62.22 62.22 62.22
10.8020833333 69.5 62.01 62.01 62.01
10.8125000000 69.5 66.41 66.41 66.41
10.8229166667 69.5 67.19 67.19 67.19
10.8333333333 69.5 68.47 68.47 68.47
10.8437500000 69.5 71.89 71.89 71.89
10.8541666667 69.5 75.64 75.64 75.64
10.8645833333 69.5 77.44 77.44 77.44
10.8750000000 69.5 80.08 80.08 80.08
10.8854166667 69.5 82.6 82.6 82.6
10.8958333333 69.5 83.84 83.84 83.84
10.9062500000 69.5 84.22 84.22 84.22
10.9166666667 69.5 83.38 83.38 58.9
10.9270833333 69.5 82 82 45.9
10.9375000000 69.5 80.14 80.14 32.58
10.9479166667 69.5 77.75 77.75 33.75
10.9583333333 69.5 75.62 75.62 31.3
10.9687500000 69.5 71.87 71.87 28.71
10.9791666667 69.5 69.46 69.46 26.99
10.9895833333 69.5 67.5 67.5 25.4
11.0000000000 69.5 63.63 63.63 21.65
11.0104166667 69.5 61.67 61.67 20.98
11.0208333333 69.5 61.72 61.72 19.15
11.0312500000 69.5 62.16 62.16 19.02
11.0416666667 69.5 64.58 64.58 19.42
11.0520833333 69.5 67.85 67.85 19.73
11.0625000000 69.5 72.14 72.14 20.48
11.0729166667 69.5 72.47 72.47 19.91
11.0833333333 69.5 69.76 69.76 20.05
11.0937500000 69.5 67.5 67.5 19.8
11.1041666667 69.5 62.84 62.84 18.55
11.1145833333 69.5 62.24 62.24 17.49
11.1250000000 69.5 53.74 53.74 14.58
11.1354166667 69.5 54.45 54.45 14.44
11.1458333333 69.5 50.07 50.07 13.08
11.1562500000 69.5 46.35 46.35 11.91
11.1666666667 69.5 44.36 44.36 12.07
11.1770833333 69.5 42.58 42.58 11.47
11.1875000000 69.5 40 40 11.21
11.1979166667 69.5 40.39 40.39 12.36
11.2083333333 69.5 40.78 40.78 12.24
11.2187500000 69.5 40.47 40.47 13.03
11.2291666667 69.5 40.84 40.84 13.67
11.2395833333 69.5 40.47 40.47 13.84
11.2500000000 69.5 40.51 40.51 13.36
11.2604166667 69.5 40.52 40.52 13.71
11.2708333333 69.5 40.31 40.31 13.52
11.2812500000 69.5 40.12 40.12 13.99
11.2916666667 69.5 40.05 40.05 14.19
11.3020833333 69.5 40.34 40.34 14.8
11.3125000000 69.5 40.58 40.58 15.58
11.3229166667 69.5 40.89 40.89 16.53
11.3333333333 69.5 41.17 41.17 17.11
11.3437500000 69.5 41.86 41.86 17.77
11.3541666667 69.5 42.42 42.42 19.19
11.3645833333 69.5 43.95 43.95 20.92
11.3750000000 69.5 48.77 48.77 26.44
11.3854166667 69.5 59.89 59.89 33.41
11.3958333333 69.5 71.46 71.46 44.99
11.4062500000 69.5 80.01 80.01 54.41
11.4166666667 69.5 94.9 94.9 65.66
11.4270833333 69.5 105.78 105.78 76.79
11.4375000000 69.5 115.21 115.21 87.06
11.4479166667 69.5 120.01 120.01 94.44
11.4583333333 69.5 118.97 118.97 96.07
11.4687500000 69.5 112.11 112.11 92.77
11.4791666667 69.5 102.46 102.46 86.8
11.4895833333 69.5 94.81 94.81 81.03
11.5000000000 69.5 88.38 88.38 77.35
11.5104166667 69.5 81.29 81.29 73.43
11.5208333333 69.5 75.77 75.77 70.53
11.5312500000 69.5 70.37 70.37 67.85
11.5416666667 69.5 68.28 68.28 68.28
11.5520833333 69.5 67.03 67.03 67.03
11.5625000000 69.5 66.77 66.77 66.77
11.5729166667 69.5 67.08 67.08 67.08
11.5833333333 69.5 68.09 68.09 68.09
11.5937500000 69.5 68.72 68.72 68.72
11.6041666667 69.5 68.31 68.31 68.31
11.6145833333 69.5 65.17 65.17 65.17
11.6250000000 69.5 61.65 61.65 61.65
11.6354166667 69.5 59.76 59.76 59.76
11.6458333333 69.5 58.95 58.95 58.95
11.6562500000 69.5 59.39 59.39 59.39
11.6666666667 69.5 60.21 60.21 60.21
11.6770833333 69.5 62.43 62.43 62.43
11.6875000000 69.5 65.87 65.87 65.87
11.6979166667 69.5 65.62 65.62 65.62
11.7083333333 69.5 64 64 64
11.7187500000 69.5 59.54 59.54 59.54
11.7291666667 69.5 58.34 58.34 58.34
11.7395833333 69.5 57.34 57.34 57.34
11.7500000000 69.5 58.69 58.69 58.69
11.7604166667 69.5 60.47 60.47 60.47
11.7708333333 69.5 63.25 63.25 63.25
11.7812500000 69.5 62.37 62.37 62.37
11.7916666667 69.5 62.22 62.22 62.22
11.8020833333 69.5 62.01 62.01 62.01
11.8125000000 69.5 66.41 66.41 66.41
11.8229166667 69.5 67.19 67.19 67.19
11.8333333333 69.5 68.47 68.47 68.47
11.8437500000 69.5 71.89 71.89 71.89
11.8541666667 69.5 75.64 75.64 75.64
11.8645833333 69.5 77.44 77.44 77.44
11.8750000000 69.5 80.08 80.08 80.08
11.8854166667 69.5 82.6 82.6 82.6
11.8958333333 69.5 83.84 83.84 83.84
11.9062500000 69.5 84.22 84.22 84.22
11.9166666667 69.5 83.38 83.38 83.38
11.9270833333 69.5 82 82 82
11.9375000000 69.5 80.14 80.14 80.14
11.9479166667 69.5 77.75 77.75 77.75
11.9583333333 69.5 75.62 75.62 75.62
11.9687500000 69.5 71.87 71.87 71.87
11.9791666667 69.5 69.46 69.46 69.46
11.9895833333 69.5 67.5 67.5 67.5
12.0000000000 69.5 63.63 63.63 63.63
12.0104166667 69.5 61.67 61.67 61.67
12.0208333333 69.5 61.72 61.72 61.72
12.0312500000 69.5 62.16 62.16 62.16
12.0416666667 69.5 64.58 64.58 64.58
12.0520833333 69.5 67.85 67.85 67.85
12.0625000000 69.5 72.14 72.14 72.14
12.0729166667 69.5 72.47 72.47 72.47
12.0833333333 69.5 69.76 69.76 69.76
12.0937500000 69.5 67.5 67.5 67.5
12.1041666667 69.5 62.84 62.84 62.84
12.1145833333 69.5 62.24 62.24 62.24
12.1250000000 69.5 53.74 53.74 53.74
12.1354166667 69.5 54.45 54.45 54.45
12.1458333333 69.5 50.07 50.07 50.07
12.1562500000 69.5 46.35 46.35 46.35
12.1666666667 69.5 44.36 44.36 44.36
12.1770833333 69.5 42.58 42.58 42.58
12.1875000000 69.5 40 40 40
12.1979166667 69.5 40.39 40.39 40.39
12.2083333333 69.5 40.78 40.78 40.78
12.2187500000 69.5 40.47 40.47 40.47
12.2291666667 69.5 40.84 40.84 40.84
12.2395833333 69.5 40.47 40.47 40.47
12.2500000000 69.5 40.51 40.51 40.51
12.2604166667 69.5 40.52 40.52 40.52
12.2708333333 69.5 40.31 40.31 40.31
12.2812500000 69.5 40.12 40.12 40.12
12.2916666667 69.5 40.05 40.05 40.05
12.3020833333 69.5 40.34 40.34 40.34
12.3125000000 69.5 40.58 40.58 40.58
12.3229166667 69.5 40.89 40.89 40.89
12.3333333333 69.5 41.17 41.17 41.17
12.3437500000 69.5 41.86 41.86 41.86
12.3541666667 69.5 42.42 42.42 42.42
12.3645833333 69.5 43.95 43.95 43.95
12.3750000000 69.5 48.77 48.77 48.77
12.3854166667 69.5 59.89 59.89 59.89
12.3958333333 69.5 71.46 71.46 71.46
12.4062500000 69.5 80.01 80.01 80.01
12.4166666667 69.5 94.9 94.9 94.9
12.4270833333 69.5 105.78 105.78 105.78
12.4375000000 69.5 115.21 115.21 115.21
12.4479166667 69.5 120.01 120.01 120.01
12.4583333333 69.5 118.97 118.97 118.97
12.4687500000 69.5 112.11 112.11 112.11
12.4791666667 69.5 102.46 102.46 102.46
12.4895833333 69.5 94.81 94.81 94.81
12.5000000000 69.5 88.38 88.38 88.38
12.5104166667 69.5 81.29 81.29 81.29
12.5208333333 69.5 75.77 75.77 75.77
12.5312500000 69.5 70.37 70.37 70.37
12.5416666667 69.5 68.28 68.28 68.28
12.5520833333 69.5 67.03 67.03 67.03
12.5625000000 69.5 66.77 66.77 66.77
12.5729166667 69.5 67.08 67.08 67.08
12.5833333333 69.5 68.09 68.09 68.09
12.5937500000 69.5 68.72 68.72 68.72
12.6041666667 69.5 68.31 68.31 68.31
12.6145833333 69.5 65.17 65.17 65.17
12.6250000000 69.5 61.65 61.65 61.65
12.6354166667 69.5 59.76 59.76 59.76
12.6458333333 69.5 58.95 58.95 58.95
12.6562500000 69.5 59.39 59.39 59.39
12.6666666667 69.5 60.21 60.21 60.21
12.6770833333 69.5 62.43 62.43 62.43
12.6875000000 69.5 65.87 65.87 65.87
